   2.45E+06 2.10E-06 1.88E-03 2.22E-04 1.69E-03 3.87E-03 7.79E-05 6.28E-07 6.40E-08
   2.75E+06 3.63E-06 1.90E-03 2.34E-04 1.90E-03 4.11E-03 1.15E-04 1.56E-05 1.14E-07
   3.05E+06 5.18E-06 1.92E-03 2.49E-04 2.14E-03 4.40E-03 1.80E-04 2.03E-04 1.68E-07
   3.35E+06 6.33E-06 1.93E-03 2.67E-04 2.34E-03 4.68E-03 2.64E-04 9.15E-04 2.14E-07
   3.65E+06 7.08E-06 1.93E-03 2.82E-04 2.47E-03 4.86E-03 3.28E-04 1.69E-03 2.53E-07
   3.95E+06 7.63E-06 1.93E-03 2.90E-04 2.53E-03 4.96E-03 3.65E-04 2.20E-03 2.90E-07
   4.25E+06 8.08E-06 1.93E-03 2.95E-04 2.57E-03 5.01E-03 3.85E-04 2.49E-03 3.29E-07
   4.55E+06 8.48E-06 1.93E-03 2.97E-04 2.59E-03 5.04E-03 3.95E-04 2.62E-03 3.71E-07
   4.85E+06 8.83E-06 1.93E-03 2.98E-04 2.60E-03 5.05E-03 3.99E-04 2.68E-03 4.13E-07
   5.15E+06 9.15E-06 1.94E-03 2.99E-04 2.61E-03 5.05E-03 4.01E-04 2.70E-03 4.56E-07
   5.45E+06 9.43E-06 1.94E-03 2.99E-04 2.61E-03 5.05E-03 4.01E-04 2.71E-03 4.97E-07
   5.75E+06 9.67E-06 1.94E-03 2.99E-04 2.62E-03 5.05E-03 4.02E-04 2.71E-03 5.35E-07
   6.05E+06 9.88E-06 1.94E-03 2.99E-04 2.62E-03 5.06E-03 4.02E-04 2.71E-03 5.70E-07
   6.35E+06 1.01E-05 1.94E-03 2.99E-04 2.62E-03 5.06E-03 4.02E-04 2.71E-03 6.02E-07
   6.65E+06 1.02E-05 1.94E-03 2.99E-04 2.62E-03 5.06E-03 4.02E-04 2.71E-03 6.34E-07
   6.95E+06 1.04E-05 1.94E-03 2.99E-04 2.62E-03 5.06E-03 4.02E-04 2.71E-03 6.64E-07
   7.25E+06 1.05E-05 1.94E-03 2.99E-04 2.62E-03 5.06E-03 4.02E-04 2.71E-03 6.92E-07
   7.55E+06 1.06E-05 1.94E-03 2.99E-04 2.62E-03 5.06E-03 4.02E-04 2.71E-03 7.18E-07
   7.85E+06 1.07E-05 1.94E-03 2.99E-04 2.62E-03 5.06E-03 4.02E-04 2.71E-03 7.41E-07
   8.15E+06 1.08E-05 1.94E-03 2.99E-04 2.62E-03 5.06E-03 4.02E-04 2.71E-03 7.60E-07
   8.45E+06 1.08E-05 1.94E-03 2.99E-04 2.62E-03 5.06E-03 4.02E-04 2.71E-03 7.76E-07
   8.75E+06 1.09E-05 1.94E-03 2.99E-04 2.62E-03 5.06E-03 4.02E-04 2.71E-03 7.87E-07
   9.05E+06 1.09E-05 1.94E-03 2.99E-04 2.62E-03 5.06E-03 4.02E-04 2.71E-03 7.95E-07
   9.35E+06 1.09E-05 1.94E-03 2.99E-04 2.62E-03 5.06E-03 4.02E-04 2.71E-03 7.99E-07
   9.65E+06 1.09E-05 1.94E-03 2.99E-04 2.62E-03 5.06E-03 4.02E-04 2.71E-03 8.01E-07
   9.95E+06 1.09E-05 1.94E-03 2.99E-04 2.62E-03 5.06E-03 4.02E-04 2.71E-03 8.02E-07

     Z      PNO3     PN2O5    PCL2O2   PSO2     PH2S     PSO21    PSO23    PH2SO4
   5.00E+04 2.23E-02 2.04E-05 8.54E-04 3.34E-09 4.77E-09 5.41E-05 4.54E-07 5.66E-12
   3.50E+05 2.27E-02 2.36E-05 9.69E-04 1.00E-08 1.43E-08 6.78E-05 5.20E-07 1.72E-11
   6.50E+05 2.25E-02 3.13E-04 3.15E-03 2.41E-08 3.46E-08 7.76E-05 5.74E-07 4.24E-11
   9.50E+05 2.27E-02 2.62E-05 1.05E-03 5.06E-08 7.43E-08 8.51E-05 6.23E-07 9.83E-11
   1.25E+06 2.27E-02 2.70E-05 1.06E-03 1.06E-07 1.65E-07 9.13E-05 6.69E-07 2.56E-10
   1.55E+06 2.26E-02 2.85E-05 1.06E-03 2.57E-07 4.25E-07 9.91E-05 7.09E-07 7.69E-10
   1.85E+06 2.25E-02 3.30E-05 1.08E-03 7.70E-07 1.33E-06 1.15E-04 7.39E-07 2.63E-09
   2.15E+06 2.25E-02 4.44E-05 1.15E-03 2.37E-06 4.16E-06 1.46E-04 7.60E-07 8.71E-09
   2.45E+06 2.25E-02 6.72E-05 1.26E-03 6.38E-06 1.15E-05 2.02E-04 7.74E-07 2.46E-08
   2.75E+06 2.25E-02 1.05E-04 1.45E-03 1.38E-05 2.59E-05 2.99E-04 7.84E-07 5.50E-08
   3.05E+06 2.25E-02 1.58E-04 1.76E-03 2.36E-05 4.80E-05 4.46E-04 7.90E-07 9.74E-08
   3.35E+06 2.25E-02 2.20E-04 2.28E-03 3.26E-05 7.21E-05 6.14E-04 7.94E-07 1.42E-07
   3.65E+06 2.25E-02 2.65E-04 2.74E-03 3.88E-05 9.11E-05 7.47E-04 7.96E-07 1.81E-07
   3.95E+06 2.25E-02 2.91E-04 3.02E-03 4.29E-05 1.05E-04 8.39E-04 7.98E-07 2.17E-07
   4.25E+06 2.25E-02 3.05E-04 3.17E-03 4.57E-05 1.14E-04 9.01E-04 7.99E-07 2.54E-07
   4.55E+06 2.25E-02 3.12E-04 3.25E-03 4.76E-05 1.21E-04 9.36E-04 8.00E-07 2.92E-07
   4.85E+06 2.25E-02 3.14E-04 3.28E-03 4.89E-05 1.25E-04 9.53E-04 8.00E-07 3.32E-07
   5.15E+06 2.25E-02 3.16E-04 3.29E-03 4.98E-05 1.27E-04 9.59E-04 8.01E-07 3.73E-07
   5.45E+06 2.25E-02 3.16E-04 3.29E-03 5.07E-05 1.29E-04 9.62E-04 8.01E-07 4.15E-07
   5.75E+06 2.25E-02 3.16E-04 3.30E-03 5.16E-05 1.31E-04 9.63E-04 8.01E-07 4.57E-07
   6.05E+06 2.25E-02 3.16E-04 3.30E-03 5.28E-05 1.32E-04 9.64E-04 8.01E-07 4.97E-07
   6.35E+06 2.25E-02 3.16E-04 3.30E-03 5.40E-05 1.33E-04 9.64E-04 8.01E-07 5.35E-07
   6.65E+06 2.25E-02 3.16E-04 3.30E-03 5.52E-05 1.34E-04 9.64E-04 8.01E-07 5.70E-07
   6.95E+06 2.25E-02 3.16E-04 3.30E-03 5.63E-05 1.35E-04 9.65E-04 8.01E-07 6.04E-07
   7.25E+06 2.25E-02 3.16E-04 3.30E-03 5.72E-05 1.35E-04 9.65E-04 8.01E-07 6.36E-07
   7.55E+06 2.25E-02 3.16E-04 3.30E-03 5.79E-05 1.36E-04 9.65E-04 8.01E-07 6.67E-07
   7.85E+06 2.25E-02 3.16E-04 3.30E-03 5.84E-05 1.36E-04 9.65E-04 8.01E-07 6.95E-07
   8.15E+06 2.25E-02 3.16E-04 3.30E-03 5.88E-05 1.36E-04 9.65E-04 8.01E-07 7.20E-07
   8.45E+06 2.25E-02 3.16E-04 3.30E-03 5.91E-05 1.36E-04 9.65E-04 8.01E-07 7.44E-07
   8.75E+06 2.25E-02 3.16E-04 3.30E-03 5.93E-05 1.37E-04 9.65E-04 8.01E-07 7.63E-07
   9.05E+06 2.25E-02 3.16E-04 3.30E-03 5.95E-05 1.37E-04 9.65E-04 8.01E-07 7.78E-07
   9.35E+06 2.25E-02 3.16E-04 3.30E-03 5.97E-05 1.37E-04 9.65E-04 8.01E-07 7.88E-07
   9.65E+06 2.25E-02 3.16E-04 3.30E-03 5.98E-05 1.37E-04 9.65E-04 8.01E-07 7.94E-07
   9.95E+06 2.25E-02 3.16E-04 3.30E-03 5.99E-05 1.37E-04 9.65E-04 8.01E-07 7.98E-07
 N =  75  EMAX = 1.14E-03 FOR HSO     AT Z = 1.95E+06 U = 1.21E-21 RHS = 1.38E-24  DT = 3.35E+17  TIME = 5.00E+17
 
 BEFOREOUT
 N=                    75 NN=                 10000 SN=  0.000000000000000E+000 
 NS=                     0

 TIME = 0.5000E+18     TIMEY =   1.5855E+10 YEARS

 NPHOT =144

 MIXING RATIOS OF LONG-LIVED SPECIES


     Z        H2CO     O        H2O      OH       HO2      H2O2     O3       H        H2       CH4      CO       CH3OOH  
  5.00E+04 1.50E-10 3.01E-16 1.13E-02 3.04E-14 1.02E-11 1.14E-09 1.21E-08 5.62E-20 8.42E-07 2.54E-06 1.28E-07 1.09E-09
  1.50E+05 1.58E-10 4.26E-16 6.98E-03 3.52E-14 1.04E-11 1.22E-09 1.46E-08 6.29E-20 8.42E-07 2.54E-06 1.21E-07 1.13E-09
  2.50E+05 1.60E-10 6.26E-16 4.15E-03 4.06E-14 1.04E-11 1.27E-09 1.84E-08 7.03E-20 8.43E-07 2.53E-06 1.14E-07 1.10E-09
  3.50E+05 1.53E-10 9.24E-16 2.26E-03 4.48E-14 1.01E-11 1.23E-09 2.32E-08 7.59E-20 8.43E-07 2.53E-06 1.08E-07 1.01E-09
  5.50E+05 1.26E-10 2.05E-15 7.82E-04 5.64E-14 9.48E-12 9.90E-10 3.57E-08 9.51E-20 8.44E-07 2.53E-06 9.81E-08 7.43E-10
  7.50E+05 7.69E-11 4.06E-15 1.66E-04 5.45E-14 7.68E-12 6.86E-10 5.16E-08 9.11E-20 8.44E-07 2.52E-06 9.08E-08 4.77E-10
  9.50E+05 4.22E-11 7.13E-15 1.29E-05 5.50E-14 6.07E-12 4.63E-10 7.15E-08 8.88E-20 8.45E-07 2.52E-06 8.51E-08 2.75E-10
  1.15E+06 2.33E-11 1.67E-14 9.18E-07 7.21E-14 4.72E-12 2.60E-10 1.22E-07 1.14E-19 8.45E-07 2.51E-06 7.68E-08 1.17E-10
  1.35E+06 1.81E-11 9.07E-14 9.96E-07 9.52E-14 3.25E-12 7.59E-11 3.44E-07 1.49E-19 8.44E-07 2.47E-06 5.69E-08 5.40E-11
  1.55E+06 2.22E-11 4.44E-13 1.22E-06 1.72E-13 3.46E-12 4.68E-11 8.76E-07 2.20E-19 8.41E-07 2.36E-06 3.29E-08 5.50E-11
  1.75E+06 3.10E-11 1.71E-12 1.59E-06 3.26E-13 5.49E-12 6.69E-11 1.61E-06 3.84E-19 8.30E-07 2.18E-06 1.91E-08 7.56E-11
  1.95E+06 4.01E-11 5.11E-12 2.07E-06 6.24E-13 9.46E-12 1.16E-10 2.37E-06 8.59E-19 8.10E-07 1.95E-06 1.40E-08 8.96E-11
  2.15E+06 4.88E-11 1.29E-11 2.57E-06 1.25E-12 1.63E-11 2.00E-10 3.01E-06 2.39E-18 7.83E-07 1.71E-06 1.27E-08 9.40E-11
  2.35E+06 5.95E-11 3.07E-11 3.07E-06 2.59E-12 2.76E-11 3.10E-10 3.43E-06 8.10E-18 7.50E-07 1.48E-06 1.26E-08 9.54E-11
  2.55E+06 6.90E-11 6.90E-11 3.53E-06 5.49E-12 4.29E-11 3.90E-10 3.56E-06 3.15E-17 7.15E-07 1.26E-06 1.26E-08 8.70E-11
  2.75E+06 7.51E-11 1.50E-10 3.97E-06 1.17E-11 5.92E-11 3.76E-10 3.39E-06 1.39E-16 6.79E-07 1.06E-06 1.22E-08 6.95E-11
  2.95E+06 7.64E-11 3.17E-10 4.37E-06 2.48E-11 7.20E-11 2.78E-10 2.93E-06 6.81E-16 6.46E-07 8.72E-07 1.15E-08 4.84E-11
  3.15E+06 7.34E-11 6.63E-10 4.72E-06 5.10E-11 7.89E-11 1.70E-10 2.24E-06 3.52E-15 6.22E-07 7.08E-07 1.06E-08 3.01E-11
  3.35E+06 6.98E-11 1.36E-09 5.00E-06 9.19E-11 8.33E-11 1.04E-10 1.55E-06 1.69E-14 6.15E-07 5.70E-07 1.02E-08 1.94E-11
  3.55E+06 6.69E-11 2.66E-09 5.19E-06 1.37E-10 9.10E-11 7.58E-11 1.07E-06 6.59E-14 6.35E-07 4.61E-07 1.08E-08 1.51E-11
  3.75E+06 5.70E-11 4.53E-09 5.29E-06 1.80E-10 1.02E-10 6.74E-11 7.98E-07 1.93E-13 6.86E-07 3.82E-07 1.15E-08 1.25E-11
  3.95E+06 4.49E-11 6.93E-09 5.31E-06 2.23E-10 1.18E-10 6.81E-11 6.19E-07 4.72E-13 7.68E-07 3.28E-07 1.25E-08 1.04E-11
  4.15E+06 3.43E-11 9.76E-09 5.27E-06 2.72E-10 1.38E-10 7.43E-11 4.79E-07 1.04E-12 8.76E-07 2.88E-07 1.44E-08 8.70E-12
  4.35E+06 2.66E-11 1.31E-08 5.20E-06 3.34E-10 1.66E-10 8.51E-11 3.55E-07 2.22E-12 1.01E-06 2.57E-07 1.75E-08 7.30E-12
  4.55E+06 2.07E-11 1.66E-08 5.09E-06 4.18E-10 2.06E-10 1.02E-10 2.53E-07 4.66E-12 1.16E-06 2.31E-07 2.20E-08 6.04E-12
  4.75E+06 1.60E-11 2.02E-08 4.96E-06 5.35E-10 2.62E-10 1.30E-10 1.76E-07 9.63E-12 1.32E-06 2.07E-07 2.88E-08 4.83E-12
  4.95E+06 1.39E-11 2.38E-08 4.81E-06 7.02E-10 3.42E-10 1.75E-10 1.19E-07 1.99E-11 1.52E-06 1.82E-07 3.99E-08 3.70E-12
  5.15E+06 1.98E-11 2.74E-08 4.64E-06 9.70E-10 4.74E-10 2.52E-10 7.55E-08 4.32E-11 1.73E-06 1.57E-07 5.92E-08 2.78E-12
  5.35E+06 3.84E-11 3.01E-08 4.44E-06 1.43E-09 6.99E-10 4.00E-10 4.58E-08 9.59E-11 1.97E-06 1.31E-07 9.17E-08 2.04E-12
  5.55E+06 6.91E-11 3.30E-08 4.22E-06 2.15E-09 1.05E-09 6.57E-10 2.76E-08 2.19E-10 2.23E-06 1.06E-07 1.44E-07 1.46E-12
  5.75E+06 1.04E-10 3.77E-08 3.97E-06 3.19E-09 1.55E-09 1.03E-09 1.72E-08 5.13E-10 2.51E-06 8.32E-08 2.23E-07 1.03E-12
  5.95E+06 1.34E-10 4.57E-08 3.70E-06 4.55E-09 2.16E-09 1.47E-09 1.13E-08 1.21E-09 2.81E-06 6.32E-08 3.37E-07 7.00E-13
  6.15E+06 1.55E-10 5.92E-08 3.39E-06 6.20E-09 2.85E-09 1.84E-09 7.51E-09 2.94E-09 3.14E-06 4.70E-08 4.98E-07 4.77E-13
  6.35E+06 1.66E-10 8.08E-08 3.05E-06 8.05E-09 3.49E-09 2.04E-09 5.21E-09 7.01E-09 3.48E-06 3.47E-08 7.18E-07 3.11E-13
  6.55E+06 1.72E-10 1.16E-07 2.71E-06 9.96E-09 3.98E-09 1.99E-09 3.75E-09 1.65E-08 3.83E-06 2.57E-08 1.01E-06 1.90E-13
  6.75E+06 1.72E-10 1.76E-07 2.35E-06 1.17E-08 4.22E-09 1.75E-09 2.77E-09 3.86E-08 4.16E-06 1.91E-08 1.40E-06 1.06E-13
  6.95E+06 1.55E-10 2.59E-07 2.01E-06 1.75E-08 5.10E-09 1.46E-09 1.85E-09 1.10E-07 4.46E-06 1.44E-08 1.89E-06 5.06E-14
  7.15E+06 1.84E-10 5.91E-06 1.60E-06 3.15E-09 1.17E-09 5.34E-10 1.21E-08 5.94E-07 4.63E-06 1.11E-08 2.52E-06 1.65E-14
  7.35E+06 7.99E-11 4.88E-05 1.25E-06 7.86E-10 2.21E-10 1.55E-10 4.06E-08 1.20E-06 4.67E-06 8.65E-09 3.19E-06 5.58E-15
  7.55E+06 2.89E-11 1.70E-04 9.51E-07 3.72E-10 6.69E-11 4.32E-11 7.16E-08 1.74E-06 4.68E-06 6.68E-09 3.92E-06 1.89E-15
  7.75E+06 1.36E-11 4.11E-04 7.15E-07 2.14E-10 2.49E-11 1.16E-11 9.61E-08 2.17E-06 4.68E-06 5.11E-09 4.72E-06 6.43E-16
  7.95E+06 8.05E-12 8.08E-04 5.32E-07 1.33E-10 1.06E-11 3.02E-12 1.14E-07 2.50E-06 4.67E-06 3.89E-09 5.60E-06 2.18E-16
  8.15E+06 5.89E-12 1.39E-03 3.92E-07 8.51E-11 4.89E-12 7.83E-13 1.28E-07 2.75E-06 4.67E-06 2.95E-09 6.56E-06 7.41E-17
  8.35E+06 4.72E-12 2.18E-03 2.88E-07 5.33E-11 2.36E-12 2.07E-13 1.29E-07 2.93E-06 4.66E-06 2.25E-09 7.60E-06 2.54E-17
  8.55E+06 4.05E-12 3.22E-03 2.11E-07 3.21E-11 1.18E-12 5.58E-14 1.18E-07 3.06E-06 4.66E-06 1.72E-09 8.75E-06 8.81E-18
  8.75E+06 3.18E-12 4.54E-03 1.54E-07 1.78E-11 5.87E-13 1.54E-14 9.04E-08 3.16E-06 4.65E-06 1.32E-09 1.00E-05 3.09E-18
  8.95E+06 2.58E-12 6.17E-03 1.12E-07 9.55E-12 2.98E-13 4.33E-15 6.46E-08 3.23E-06 4.64E-06 1.02E-09 1.15E-05 1.10E-18
  9.15E+06 1.94E-12 8.14E-03 8.16E-08 4.85E-12 1.51E-13 1.24E-15 4.02E-08 3.29E-06 4.63E-06 7.91E-10 1.31E-05 3.94E-19
  9.35E+06 1.53E-12 1.04E-02 6.00E-08 2.43E-12 7.79E-14 3.63E-16 2.43E-08 3.32E-06 4.62E-06 6.23E-10 1.48E-05 1.44E-19
  9.55E+06 1.26E-12 1.30E-02 4.49E-08 1.22E-12 4.08E-14 1.10E-16 1.41E-08 3.34E-06 4.59E-06 5.01E-10 1.66E-05 5.39E-20
  9.75E+06 1.08E-12 1.59E-02 3.49E-08 6.18E-13 2.16E-14 3.61E-17 7.79E-09 3.35E-06 4.55E-06 4.15E-10 1.84E-05 2.17E-20
  9.95E+06 9.47E-13 1.90E-02 2.90E-08 3.36E-13 1.15E-14 1.67E-17 4.14E-09 3.33E-06 4.49E-06 3.59E-10 2.01E-05 1.16E-20
     Z        H2CO     O        H2O      OH       HO2      H2O2     O3       H        H2       CH4      CO       CH3OOH  

 TP, TL
           9.12E+10 2.34E+15 3.15E+11 3.33E+12 2.91E+12 1.02E+11 2.34E+15 2.50E+12 4.47E+10 0.00E+00 1.07E+11 1.05E+11
           9.05E+10 2.34E+15 1.70E+11 3.33E+12 2.91E+12 9.62E+10 2.34E+15 2.50E+12 3.75E+10 1.14E+11 3.29E+11 9.98E+10

     Z        CH3O2    N2O      NO       NO2      HNO2     HNO3     HO2NO2   NO3      N2O5     CL2O2    CH3CL    HOCL    
  5.00E+04 6.78E-12 7.77E-08 1.67E-12 4.39E-12 5.67E-15 1.73E-11 9.10E-14 1.54E-15 4.99E-18 5.29E-23 6.62E-10 7.83E-14
  1.50E+05 6.36E-12 7.77E-08 2.14E-12 5.13E-12 7.54E-15 2.62E-11 2.39E-13 1.68E-15 1.03E-17 1.13E-22 6.51E-10 8.14E-14
  2.50E+05 5.89E-12 7.76E-08 2.70E-12 6.00E-12 9.76E-15 3.74E-11 6.46E-13 1.90E-15 2.30E-17 2.81E-22 6.41E-10 8.72E-14
  3.50E+05 5.19E-12 7.76E-08 3.39E-12 6.93E-12 1.20E-14 4.82E-11 1.73E-12 2.11E-15 5.46E-17 7.83E-22 6.31E-10 9.54E-14
  5.50E+05 4.27E-12 7.74E-08 4.81E-12 8.48E-12 1.62E-14 6.30E-11 7.78E-12 2.51E-15 2.28E-16 8.61E-21 6.12E-10 1.67E-13
  7.50E+05 3.01E-12 7.73E-08 4.12E-12 5.61E-12 1.04E-14 6.39E-11 2.34E-11 1.69E-15 4.65E-16 1.54E-19 5.99E-10 2.36E-13
  9.50E+05 1.73E-12 7.71E-08 3.98E-12 3.69E-12 8.17E-15 6.16E-11 3.28E-11 1.21E-15 1.47E-15 3.65E-18 5.96E-10 2.55E-13
  1.15E+06 9.56E-13 7.66E-08 6.68E-12 4.90E-12 1.36E-14 6.72E-11 3.09E-11 1.83E-15 4.32E-15 6.56E-17 5.88E-10 3.89E-13
  1.35E+06 1.13E-12 7.42E-08 8.27E-12 1.05E-11 1.33E-14 1.07E-10 2.80E-11 7.56E-15 2.72E-14 1.14E-15 5.59E-10 1.05E-12
  1.55E+06 1.79E-12 6.74E-08 9.75E-12 2.22E-11 1.68E-14 2.04E-10 3.22E-11 4.37E-14 2.24E-13 2.34E-14 4.90E-10 4.80E-12
  1.75E+06 2.76E-12 5.62E-08 1.35E-11 4.48E-11 2.41E-14 3.32E-10 4.74E-11 1.32E-13 8.62E-13 9.57E-14 3.91E-10 1.55E-11
  1.95E+06 3.39E-12 4.28E-08 2.24E-11 8.36E-11 4.23E-14 4.49E-10 6.71E-11 2.53E-13 1.85E-12 1.76E-13 2.88E-10 3.57E-11
  2.15E+06 3.75E-12 3.04E-08 3.97E-11 1.39E-10 8.46E-14 5.24E-10 7.93E-11 3.67E-13 2.49E-12 2.40E-13 2.01E-10 6.85E-11
  2.35E+06 4.39E-12 2.02E-08 6.92E-11 2.07E-10 1.68E-13 5.53E-10 7.64E-11 4.37E-13 2.31E-12 2.44E-13 1.35E-10 1.13E-10
  2.55E+06 5.22E-12 1.27E-08 1.15E-10 2.70E-10 3.25E-13 5.37E-10 5.67E-11 4.45E-13 1.53E-12 2.17E-13 8.62E-11 1.61E-10
  2.75E+06 6.27E-12 7.63E-09 1.80E-10 3.01E-10 5.93E-13 4.75E-10 3.14E-11 3.95E-13 7.44E-13 1.76E-13 5.21E-11 1.92E-10
  2.95E+06 7.50E-12 4.42E-09 2.61E-10 2.82E-10 9.97E-13 3.75E-10 1.29E-11 3.07E-13 2.67E-13 1.30E-13 2.95E-11 1.92E-10
  3.15E+06 8.73E-12 2.50E-09 3.49E-10 2.17E-10 1.50E-12 2.51E-10 4.05E-12 2.07E-13 6.94E-14 8.03E-14 1.56E-11 1.58E-10
  3.35E+06 9.96E-12 1.41E-09 4.27E-10 1.38E-10 1.77E-12 1.27E-10 1.08E-12 1.14E-13 1.24E-14 3.31E-14 7.80E-12 1.03E-10
  3.55E+06 1.15E-11 8.03E-10 4.49E-10 7.30E-11 1.44E-12 4.59E-11 2.78E-13 5.03E-14 1.51E-15 8.37E-15 3.84E-12 5.54E-11
  3.75E+06 1.15E-11 4.67E-10 4.09E-10 3.48E-11 9.94E-13 1.52E-11 7.91E-14 2.07E-14 1.78E-16 2.72E-15 2.01E-12 3.29E-11
  3.95E+06 1.03E-11 2.82E-10 3.47E-10 1.64E-11 6.50E-13 5.23E-12 2.53E-14 8.47E-15 2.26E-17 1.10E-15 1.17E-12 2.23E-11
  4.15E+06 8.61E-12 1.76E-10 2.88E-10 8.05E-12 4.19E-13 1.94E-12 9.03E-15 3.52E-15 3.16E-18 4.40E-16 7.58E-13 1.61E-11
  4.35E+06 7.16E-12 1.15E-10 2.40E-10 4.33E-12 2.65E-13 7.76E-13 3.57E-15 1.51E-15 4.96E-19 1.47E-16 5.37E-13 1.14E-11
  4.55E+06 5.83E-12 7.77E-11 2.06E-10 2.69E-12 1.70E-13 3.55E-13 1.64E-15 7.10E-16 9.51E-20 4.28E-17 4.08E-13 7.88E-12
  4.75E+06 4.51E-12 5.41E-11 1.83E-10 1.96E-12 1.15E-13 1.95E-13 9.06E-16 3.79E-16 2.42E-20 1.17E-17 3.27E-13 5.50E-12
  4.95E+06 3.30E-12 3.85E-11 1.68E-10 1.67E-12 8.12E-14 1.27E-13 5.94E-16 2.30E-16 8.06E-21 2.88E-18 2.73E-13 3.79E-12
  5.15E+06 2.40E-12 2.78E-11 1.59E-10 1.65E-12 5.95E-14 9.60E-14 4.50E-16 1.53E-16 3.24E-21 5.65E-19 2.34E-13 2.46E-12
  5.35E+06 1.66E-12 2.03E-11 1.54E-10 1.87E-12 4.73E-14 8.72E-14 4.04E-16 1.16E-16 1.67E-21 1.00E-19 2.06E-13 1.61E-12
  5.55E+06 1.12E-12 1.48E-11 1.52E-10 2.21E-12 3.89E-14 8.45E-14 3.83E-16 9.40E-17 9.47E-22 1.68E-20 1.85E-13 1.05E-12
  5.75E+06 7.55E-13 1.07E-11 1.51E-10 2.50E-12 3.15E-14 7.67E-14 3.38E-16 7.55E-17 5.04E-22 2.85E-21 1.69E-13 6.60E-13
  5.95E+06 5.02E-13 7.54E-12 1.50E-10 2.57E-12 2.44E-14 6.09E-14 2.61E-16 5.63E-17 2.24E-22 5.02E-22 1.57E-13 3.99E-13
  6.15E+06 3.56E-13 5.15E-12 1.50E-10 2.31E-12 1.73E-14 3.97E-14 1.63E-16 3.52E-17 7.05E-23 8.85E-23 1.48E-13 2.23E-13
  6.35E+06 2.49E-13 3.36E-12 1.49E-10 1.82E-12 1.17E-14 2.19E-14 8.53E-17 1.91E-17 1.70E-23 1.72E-23 1.42E-13 1.21E-13
  6.55E+06 1.68E-13 2.07E-12 1.47E-10 1.24E-12 7.45E-15 1.03E-14 3.68E-17 9.08E-18 3.15E-24 3.56E-24 1.37E-13 6.32E-14
  6.75E+06 1.07E-13 1.15E-12 1.44E-10 7.25E-13 4.50E-15 4.17E-15 1.31E-17 3.82E-18 4.66E-25 7.54E-25 1.33E-13 3.10E-14
  6.95E+06 6.06E-14 5.34E-13 1.39E-10 4.01E-13 3.32E-15 1.61E-15 4.31E-18 1.60E-18 6.55E-26 2.07E-25 1.30E-13 1.74E-14
  7.15E+06 1.32E-14 1.67E-13 1.34E-10 1.28E-14 3.67E-16 3.23E-16 3.30E-19 1.68E-19 3.31E-27 3.77E-27 1.28E-13 5.50E-16
  7.35E+06 6.74E-15 4.23E-14 1.26E-10 1.11E-15 4.06E-17 6.59E-17 2.22E-20 1.40E-20 1.58E-28 7.60E-28 1.26E-13 4.09E-18
  7.55E+06 4.99E-15 1.01E-14 1.17E-10 5.49E-16 8.98E-18 1.34E-17 1.52E-21 5.24E-21 7.61E-30 2.51E-28 1.24E-13 2.48E-19
  7.75E+06 4.28E-15 2.61E-15 1.07E-10 3.59E-16 2.45E-18 2.72E-18 1.06E-22 2.51E-21 3.71E-31 7.92E-29 1.22E-13 2.97E-20
  7.95E+06 3.95E-15 7.86E-16 9.68E-11 2.39E-16 7.37E-19 5.49E-19 7.53E-24 1.23E-21 1.87E-32 2.52E-29 1.20E-13 5.03E-21
  8.15E+06 3.78E-15 3.03E-16 8.63E-11 1.59E-16 2.38E-19 1.10E-19 5.72E-25 6.22E-22 1.07E-33 8.44E-30 1.17E-13 1.10E-21
  8.35E+06 3.68E-15 1.70E-16 7.60E-11 1.03E-16 7.32E-20 2.22E-20 4.99E-26 3.05E-22 8.40E-35 2.49E-30 1.15E-13 2.61E-22
  8.55E+06 3.60E-15 1.39E-16 6.65E-11 6.64E-17 2.13E-20 4.52E-21 5.34E-27 1.46E-22 9.68E-36 6.39E-31 1.12E-13 6.38E-23
  8.75E+06 3.53E-15 1.46E-16 5.81E-11 4.11E-17 5.23E-21 9.28E-22 6.76E-28 6.42E-23 1.28E-36 1.14E-31 1.09E-13 1.34E-23
  8.95E+06 3.45E-15 1.69E-16 5.12E-11 2.57E-17 1.24E-21 1.93E-22 9.55E-29 2.83E-23 1.74E-37 1.82E-32 1.05E-13 2.82E-24
  9.15E+06 3.34E-15 1.99E-16 4.57E-11 1.59E-17 2.66E-22 4.08E-23 1.40E-29 1.19E-23 2.24E-38 2.22E-33 1.01E-13 5.23E-25
  9.35E+06 3.21E-15 2.29E-16 4.16E-11 1.01E-17 5.83E-23 8.82E-24 2.13E-30 5.24E-24 2.92E-39 2.62E-34 9.53E-14 1.00E-25
  9.55E+06 3.04E-15 2.51E-16 3.87E-11 6.61E-18 1.31E-23 1.96E-24 3.40E-31 2.38E-24 3.99E-40 2.92E-35 8.90E-14 1.94E-26
  9.75E+06 2.84E-15 2.59E-16 3.68E-11 4.43E-18 3.09E-24 4.62E-25 5.76E-32 1.10E-24 5.78E-41 3.03E-36 8.19E-14 3.72E-27
