 Gaussian points = 8
 FIXED SPECIES MIXING RATIOS:
    O2 =   2.100000000000000E-003  CO2 =   4.000000000000000E-004
 
    CH4 =   1.053721842487862E-006
 Standard CH3CL flux =  2.920E+08

 PO2= 1.273E-03  PNO= 3.670E-03  ZAPNO= 3.879E+02
 N= 4     X= 1.56518E-01  ERR= 4.16788E-06

 TIME = 0.0000E+00     TIMEY =   0.0000E+00 YEARS

 NPHOT =  0

 MIXING RATIOS OF LONG-LIVED SPECIES


     Z        H2CO     O        H2O      OH       HO2      H2O2     O3       H        H2       CH4      CO       CH3OOH  
   6.65E+06 3.98E-06 4.30E-05 5.81E-07 9.41E-05 1.78E-06 5.30E-03 2.61E-04 1.11E-05 2.87E-06 2.34E-05 1.26E-07
   6.95E+06 4.19E-06 4.31E-05 5.87E-07 9.47E-05 1.83E-06 5.30E-03 2.61E-04 1.12E-05 2.91E-06 2.35E-05 1.29E-07
   7.25E+06 4.34E-06 4.31E-05 5.91E-07 9.52E-05 1.87E-06 5.30E-03 2.62E-04 1.12E-05 2.94E-06 2.37E-05 1.32E-07
   7.55E+06 4.45E-06 4.31E-05 5.94E-07 9.56E-05 1.89E-06 5.30E-03 2.62E-04 1.13E-05 2.96E-06 2.38E-05 1.34E-07
   7.85E+06 4.55E-06 4.31E-05 5.97E-07 9.59E-05 1.91E-06 5.30E-03 2.62E-04 1.13E-05 2.97E-06 2.38E-05 1.35E-07
   8.15E+06 4.63E-06 4.31E-05 5.98E-07 9.60E-05 1.93E-06 5.30E-03 2.62E-04 1.13E-05 2.98E-06 2.38E-05 1.35E-07
   8.45E+06 4.69E-06 4.31E-05 5.99E-07 9.61E-05 1.93E-06 5.30E-03 2.62E-04 1.13E-05 2.98E-06 2.39E-05 1.36E-07
   8.75E+06 4.73E-06 4.31E-05 6.00E-07 9.62E-05 1.94E-06 5.30E-03 2.62E-04 1.13E-05 2.98E-06 2.39E-05 1.36E-07
   9.05E+06 4.76E-06 4.31E-05 6.00E-07 9.62E-05 1.94E-06 5.30E-03 2.62E-04 1.13E-05 2.98E-06 2.39E-05 1.36E-07
   9.35E+06 4.78E-06 4.31E-05 6.00E-07 9.63E-05 1.94E-06 5.30E-03 2.62E-04 1.13E-05 2.98E-06 2.39E-05 1.36E-07
   9.65E+06 4.79E-06 4.31E-05 6.00E-07 9.63E-05 1.94E-06 5.30E-03 2.62E-04 1.13E-05 2.98E-06 2.39E-05 1.36E-07
   9.95E+06 4.80E-06 4.31E-05 6.00E-07 9.63E-05 1.94E-06 5.30E-03 2.62E-04 1.13E-05 2.98E-06 2.39E-05 1.36E-07

     Z      PMCCL3   PCL2     PHOCL    PNOCL    PCLONO   PCLONO2  PCLO2    PHCL
   5.00E+04 2.68E-08 1.67E-03 1.90E-04 1.30E-03 3.28E-03 4.56E-05 5.98E-10 4.79E-10
   3.50E+05 1.12E-07 1.83E-03 2.15E-04 1.43E-03 3.71E-03 5.24E-05 1.31E-09 2.20E-09
   6.50E+05 3.12E-07 1.70E-03 2.82E-04 2.60E-03 4.75E-03 4.25E-04 2.78E-03 8.62E-07
   9.50E+05 6.95E-07 1.94E-03 2.33E-04 1.57E-03 4.02E-03 6.19E-05 8.12E-09 1.86E-08
   1.25E+06 1.30E-06 1.95E-03 2.35E-04 1.63E-03 4.07E-03 6.82E-05 3.67E-08 3.85E-08
   1.55E+06 2.48E-06 1.95E-03 2.40E-04 1.76E-03 4.17E-03 8.40E-05 6.76E-07 7.89E-08
   1.85E+06 4.67E-06 1.96E-03 2.51E-04 2.03E-03 4.42E-03 1.30E-04 2.37E-05 1.57E-07
   2.15E+06 7.00E-06 1.97E-03 2.69E-04 2.36E-03 4.75E-03 2.18E-04 3.72E-04 2.45E-07
   2.45E+06 8.60E-06 1.98E-03 2.90E-04 2.61E-03 5.03E-03 3.20E-04 1.34E-03 3.17E-07
   2.75E+06 9.59E-06 1.98E-03 3.04E-04 2.74E-03 5.19E-03 3.83E-04 2.11E-03 3.75E-07
   3.05E+06 1.03E-05 1.98E-03 3.11E-04 2.81E-03 5.27E-03 4.15E-04 2.51E-03 4.27E-07
   3.35E+06 1.08E-05 1.99E-03 3.14E-04 2.84E-03 5.30E-03 4.29E-04 2.68E-03 4.78E-07
   3.65E+06 1.12E-05 1.99E-03 3.15E-04 2.86E-03 5.32E-03 4.35E-04 2.75E-03 5.28E-07
   3.95E+06 1.15E-05 1.99E-03 3.15E-04 2.87E-03 5.32E-03 4.39E-04 2.78E-03 5.75E-07
   4.25E+06 1.18E-05 1.99E-03 3.16E-04 2.88E-03 5.33E-03 4.40E-04 2.79E-03 6.18E-07
   4.55E+06 1.20E-05 1.99E-03 3.16E-04 2.88E-03 5.33E-03 4.41E-04 2.80E-03 6.57E-07
   4.85E+06 1.22E-05 1.99E-03 3.16E-04 2.88E-03 5.33E-03 4.41E-04 2.80E-03 6.92E-07
   5.15E+06 1.24E-05 1.99E-03 3.16E-04 2.88E-03 5.33E-03 4.42E-04 2.80E-03 7.24E-07
   5.45E+06 1.26E-05 1.99E-03 3.16E-04 2.88E-03 5.33E-03 4.42E-04 2.80E-03 7.55E-07
   5.75E+06 1.27E-05 1.99E-03 3.16E-04 2.88E-03 5.33E-03 4.42E-04 2.80E-03 7.83E-07
   6.05E+06 1.28E-05 1.99E-03 3.16E-04 2.89E-03 5.33E-03 4.42E-04 2.80E-03 8.07E-07
   6.35E+06 1.29E-05 1.99E-03 3.16E-04 2.89E-03 5.33E-03 4.42E-04 2.80E-03 8.29E-07
   6.65E+06 1.30E-05 1.99E-03 3.16E-04 2.89E-03 5.33E-03 4.42E-04 2.81E-03 8.47E-07
   6.95E+06 1.30E-05 1.99E-03 3.16E-04 2.89E-03 5.33E-03 4.42E-04 2.81E-03 8.62E-07
   7.25E+06 1.31E-05 1.99E-03 3.16E-04 2.89E-03 5.33E-03 4.42E-04 2.81E-03 8.73E-07
   7.55E+06 1.31E-05 1.99E-03 3.16E-04 2.89E-03 5.33E-03 4.42E-04 2.81E-03 8.81E-07
   7.85E+06 1.31E-05 1.99E-03 3.16E-04 2.89E-03 5.33E-03 4.42E-04 2.81E-03 8.85E-07
   8.15E+06 1.31E-05 1.99E-03 3.16E-04 2.89E-03 5.33E-03 4.42E-04 2.81E-03 8.88E-07
   8.45E+06 1.31E-05 1.99E-03 3.16E-04 2.89E-03 5.33E-03 4.42E-04 2.81E-03 8.89E-07
   8.75E+06 1.31E-05 1.99E-03 3.16E-04 2.89E-03 5.33E-03 4.42E-04 2.81E-03 8.90E-07
   9.05E+06 1.31E-05 1.99E-03 3.16E-04 2.89E-03 5.33E-03 4.42E-04 2.81E-03 8.90E-07
   9.35E+06 1.31E-05 1.99E-03 3.16E-04 2.89E-03 5.33E-03 4.42E-04 2.81E-03 8.91E-07
   9.65E+06 1.31E-05 1.99E-03 3.16E-04 2.89E-03 5.33E-03 4.42E-04 2.81E-03 8.91E-07
   9.95E+06 1.31E-05 1.99E-03 3.16E-04 2.89E-03 5.33E-03 4.42E-04 2.81E-03 8.91E-07

     Z      PNO3     PN2O5    PCL2O2   PSO2     PH2S     PSO21    PSO23    PH2SO4
   5.00E+04 2.24E-02 2.71E-05 1.01E-03 6.34E-08 9.38E-08 9.47E-05 4.53E-07 1.03E-10
   3.50E+05 2.28E-02 3.32E-05 1.16E-03 2.62E-07 3.96E-07 1.20E-04 5.19E-07 5.03E-10
   6.50E+05 2.25E-02 3.42E-04 3.28E-03 6.92E-07 1.12E-06 1.39E-04 5.73E-07 1.79E-09
   9.50E+05 2.28E-02 4.55E-05 1.28E-03 1.53E-06 2.63E-06 1.57E-04 6.22E-07 5.08E-09
   1.25E+06 2.27E-02 5.43E-05 1.31E-03 3.06E-06 5.48E-06 1.78E-04 6.69E-07 1.20E-08
   1.55E+06 2.26E-02 7.40E-05 1.39E-03 6.77E-06 1.24E-05 2.22E-04 7.09E-07 2.92E-08
   1.85E+06 2.26E-02 1.21E-04 1.59E-03 1.53E-05 2.95E-05 3.29E-04 7.39E-07 6.96E-08
   2.15E+06 2.25E-02 1.94E-04 2.01E-03 2.65E-05 5.61E-05 5.05E-04 7.61E-07 1.27E-07
   2.45E+06 2.25E-02 2.68E-04 2.64E-03 3.58E-05 8.22E-05 6.87E-04 7.76E-07 1.84E-07
   2.75E+06 2.25E-02 3.14E-04 3.09E-03 4.28E-05 1.03E-04 8.23E-04 7.85E-07 2.37E-07
   3.05E+06 2.25E-02 3.37E-04 3.31E-03 4.82E-05 1.19E-04 9.13E-04 7.91E-07 2.89E-07
   3.35E+06 2.25E-02 3.47E-04 3.41E-03 5.22E-05 1.30E-04 9.65E-04 7.95E-07 3.41E-07
   3.65E+06 2.25E-02 3.52E-04 3.45E-03 5.51E-05 1.38E-04 9.92E-04 7.98E-07 3.93E-07
   3.95E+06 2.25E-02 3.54E-04 3.46E-03 5.72E-05 1.43E-04 1.01E-03 7.99E-07 4.45E-07
   4.25E+06 2.25E-02 3.55E-04 3.47E-03 5.88E-05 1.47E-04 1.01E-03 8.00E-07 4.95E-07
   4.55E+06 2.25E-02 3.56E-04 3.47E-03 6.01E-05 1.50E-04 1.02E-03 8.01E-07 5.41E-07
   4.85E+06 2.25E-02 3.56E-04 3.48E-03 6.15E-05 1.52E-04 1.02E-03 8.01E-07 5.85E-07
   5.15E+06 2.25E-02 3.56E-04 3.48E-03 6.30E-05 1.53E-04 1.02E-03 8.01E-07 6.24E-07
   5.45E+06 2.25E-02 3.56E-04 3.48E-03 6.43E-05 1.54E-04 1.02E-03 8.01E-07 6.61E-07
   5.75E+06 2.25E-02 3.56E-04 3.48E-03 6.55E-05 1.55E-04 1.02E-03 8.02E-07 6.94E-07
   6.05E+06 2.25E-02 3.56E-04 3.48E-03 6.65E-05 1.56E-04 1.02E-03 8.02E-07 7.25E-07
   6.35E+06 2.25E-02 3.57E-04 3.48E-03 6.72E-05 1.56E-04 1.03E-03 8.02E-07 7.52E-07
   6.65E+06 2.25E-02 3.57E-04 3.48E-03 6.78E-05 1.56E-04 1.03E-03 8.02E-07 7.78E-07
   6.95E+06 2.25E-02 3.57E-04 3.48E-03 6.82E-05 1.57E-04 1.03E-03 8.02E-07 8.00E-07
   7.25E+06 2.25E-02 3.57E-04 3.48E-03 6.84E-05 1.57E-04 1.03E-03 8.02E-07 8.19E-07
   7.55E+06 2.25E-02 3.57E-04 3.48E-03 6.87E-05 1.57E-04 1.03E-03 8.02E-07 8.34E-07
   7.85E+06 2.25E-02 3.57E-04 3.48E-03 6.89E-05 1.57E-04 1.03E-03 8.02E-07 8.45E-07
   8.15E+06 2.25E-02 3.57E-04 3.48E-03 6.90E-05 1.57E-04 1.03E-03 8.02E-07 8.52E-07
   8.45E+06 2.25E-02 3.57E-04 3.48E-03 6.92E-05 1.57E-04 1.03E-03 8.02E-07 8.57E-07
   8.75E+06 2.25E-02 3.57E-04 3.48E-03 6.93E-05 1.57E-04 1.03E-03 8.02E-07 8.60E-07
   9.05E+06 2.25E-02 3.57E-04 3.48E-03 6.94E-05 1.57E-04 1.03E-03 8.02E-07 8.61E-07
   9.35E+06 2.25E-02 3.57E-04 3.48E-03 6.95E-05 1.57E-04 1.03E-03 8.02E-07 8.62E-07
   9.65E+06 2.25E-02 3.57E-04 3.48E-03 6.95E-05 1.57E-04 1.03E-03 8.02E-07 8.62E-07
   9.95E+06 2.25E-02 3.57E-04 3.48E-03 6.96E-05 1.57E-04 1.03E-03 8.02E-07 8.62E-07
 N =   1  EMAX = 3.30E-11 FOR O       AT Z = 3.50E+05 U = 8.21E-15 RHS =-2.71E-25  DT = 1.00E-07  TIME = 1.00E-08
 N =   4  EMAX = 3.28E-08 FOR O       AT Z = 3.50E+05 U = 8.21E-15 RHS =-2.69E-22  DT = 1.00E-04  TIME = 1.11E-05
 N =   7  EMAX = 4.19E-06 FOR O       AT Z = 1.05E+06 U = 1.66E-13 RHS =-6.94E-19  DT = 1.00E-01  TIME = 1.11E-02
 N =  10  EMAX = 1.13E-05 FOR HS      AT Z = 5.00E+04 U = 2.88E-17 RHS =-3.25E-22  DT = 1.00E+02  TIME = 1.11E+01
 N =  13  EMAX = 1.88E-05 FOR H2CO    AT Z = 4.25E+06 U = 1.05E-11 RHS = 1.97E-16  DT = 1.00E+05  TIME = 1.11E+04
 N =  16  EMAX = 4.02E-05 FOR SO2     AT Z = 2.05E+06 U = 3.85E-18 RHS = 1.55E-22  DT = 1.00E+08  TIME = 1.11E+07
 N =  19  EMAX = 5.77E-05 FOR HSO     AT Z = 1.75E+06 U = 5.52E-24 RHS =-3.18E-28  DT = 1.00E+11  TIME = 1.11E+10
 N =  22  EMAX = 3.11E-05 FOR HSO     AT Z = 1.75E+06 U = 5.52E-24 RHS = 1.72E-28  DT = 1.00E+14  TIME = 1.11E+13
 N =  25  EMAX = 2.32E-05 FOR HSO     AT Z = 1.75E+06 U = 5.52E-24 RHS =-1.28E-28  DT = 1.00E+17  TIME = 1.11E+16

Information on upper boundary conditions
BOVERH= 3.545E+13 VEFF(LH)=  4.033E+00 BOVERH2= 2.549E+13 VEFF(LH2)=  2.900E+00
BOVERCH4=  1.092E+13 VEFF(LCH4)=  1.242E+00 BOVERH2O-  1.052E+13 VEFF(LH2O)=  1.197E+00
VEFF(LO2)=  1.554E+00   VEFF(LCO2)=  9.102E-02


 PHOTOLYSIS RATES

     Z       PO2      PO2D     PCO2     PCO2D    PH2O     PO3      PO3D     PH2O2    PHCO     PH2      PHO2
   5.00E+04 1.94E-13 0.00E+00 3.78E-17 0.00E+00 4.96E-14 1.95E-04 2.41E-05 2.97E-06 1.11E-05 1.60E-05 1.35E-07
   3.50E+05 9.10E-13 0.00E+00 2.65E-15 0.00E+00 4.05E-13 2.10E-04 2.93E-05 3.69E-06 1.38E-05 1.93E-05 5.10E-07
   6.50E+05 2.94E-12 0.00E+00 5.29E-14 0.00E+00 3.22E-12 2.23E-04 3.23E-05 4.27E-06 1.59E-05 2.19E-05 1.24E-06
   9.50E+05 7.55E-12 2.77-254 3.34E-13 1.33-253 1.94E-11 2.35E-04 3.35E-05 4.84E-06 1.76E-05 2.41E-05 2.60E-06
   1.25E+06 1.68E-11 1.45-156 1.18E-12 6.98-156 7.76E-11 2.47E-04 3.82E-05 5.54E-06 1.94E-05 2.61E-05 5.15E-06
   1.55E+06 4.04E-11 2.46-104 3.94E-12 1.18-103 3.01E-10 2.60E-04 6.42E-05 6.88E-06 2.21E-05 2.84E-05 1.22E-05
   1.85E+06 1.03E-10 9.40E-71 1.23E-11 4.51E-70 1.12E-09 2.80E-04 1.57E-04 1.01E-05 2.66E-05 3.10E-05 3.48E-05
   2.15E+06 2.17E-10 7.11E-49 2.78E-11 3.41E-48 3.02E-09 3.22E-04 4.59E-04 1.65E-05 3.19E-05 3.36E-05 8.53E-05
   2.45E+06 3.59E-10 1.15E-34 4.87E-11 5.53E-34 6.36E-09 4.10E-04 1.21E-03 2.59E-05 3.62E-05 3.59E-05 1.53E-04
   2.75E+06 5.03E-10 1.61E-25 7.54E-11 7.71E-25 1.22E-08 5.10E-04 2.09E-03 3.51E-05 3.90E-05 3.75E-05 2.12E-04
   3.05E+06 6.57E-10 1.11E-19 1.11E-10 5.33E-19 2.28E-08 5.92E-04 2.81E-03 4.22E-05 4.07E-05 3.86E-05 2.57E-04
   3.35E+06 8.35E-10 5.74E-16 1.58E-10 2.76E-15 4.10E-08 6.44E-04 3.27E-03 4.68E-05 4.16E-05 3.92E-05 2.87E-04
   3.65E+06 1.06E-09 1.32E-13 2.18E-10 6.34E-13 6.91E-08 6.70E-04 3.50E-03 4.94E-05 4.21E-05 3.95E-05 3.04E-04
   3.95E+06 1.34E-09 4.25E-12 2.91E-10 2.04E-11 1.13E-07 6.82E-04 3.60E-03 5.08E-05 4.24E-05 3.97E-05 3.15E-04
   4.25E+06 1.71E-09 3.95E-11 3.73E-10 1.90E-10 2.19E-07 6.88E-04 3.65E-03 5.15E-05 4.26E-05 3.98E-05 3.21E-04
   4.55E+06 2.20E-09 1.67E-10 4.61E-10 8.03E-10 4.88E-07 6.91E-04 3.68E-03 5.20E-05 4.27E-05 3.98E-05 3.24E-04
   4.85E+06 2.90E-09 4.29E-10 5.51E-10 2.06E-09 9.87E-07 6.92E-04 3.69E-03 5.23E-05 4.27E-05 3.99E-05 3.27E-04
   5.15E+06 3.96E-09 7.91E-10 6.43E-10 3.79E-09 1.66E-06 6.93E-04 3.70E-03 5.25E-05 4.28E-05 3.99E-05 3.29E-04
   5.45E+06 5.47E-09 1.23E-09 7.34E-10 5.64E-09 2.37E-06 6.94E-04 3.70E-03 5.26E-05 4.28E-05 3.99E-05 3.30E-04
   5.75E+06 7.55E-09 2.21E-09 8.25E-10 7.36E-09 3.04E-06 6.94E-04 3.71E-03 5.27E-05 4.28E-05 3.99E-05 3.31E-04
   6.05E+06 1.03E-08 5.54E-09 9.13E-10 8.87E-09 3.62E-06 6.94E-04 3.71E-03 5.28E-05 4.28E-05 3.99E-05 3.31E-04
   6.35E+06 1.41E-08 1.43E-08 9.96E-10 1.02E-08 4.12E-06 6.95E-04 3.71E-03 5.29E-05 4.28E-05 3.99E-05 3.31E-04
   6.65E+06 1.89E-08 3.25E-08 1.08E-09 1.16E-08 4.57E-06 6.95E-04 3.71E-03 5.29E-05 4.28E-05 3.99E-05 3.32E-04
   6.95E+06 2.44E-08 6.62E-08 1.15E-09 1.36E-08 4.99E-06 6.95E-04 3.71E-03 5.30E-05 4.28E-05 3.99E-05 3.32E-04
   7.25E+06 3.01E-08 1.24E-07 1.22E-09 1.69E-08 5.42E-06 6.95E-04 3.71E-03 5.30E-05 4.28E-05 3.99E-05 3.32E-04
   7.55E+06 3.54E-08 2.25E-07 1.27E-09 2.24E-08 5.84E-06 6.95E-04 3.71E-03 5.30E-05 4.28E-05 3.99E-05 3.32E-04
   7.85E+06 3.99E-08 4.10E-07 1.31E-09 3.21E-08 6.27E-06 6.95E-04 3.71E-03 5.30E-05 4.28E-05 3.99E-05 3.32E-04
   8.15E+06 4.32E-08 7.23E-07 1.34E-09 4.87E-08 6.67E-06 6.95E-04 3.71E-03 5.30E-05 4.28E-05 3.99E-05 3.33E-04
   8.45E+06 4.54E-08 1.14E-06 1.35E-09 7.13E-08 7.01E-06 6.95E-04 3.71E-03 5.31E-05 4.28E-05 3.99E-05 3.33E-04
   8.75E+06 4.67E-08 1.56E-06 1.36E-09 9.45E-08 7.27E-06 6.95E-04 3.71E-03 5.31E-05 4.28E-05 3.99E-05 3.33E-04
   9.05E+06 4.73E-08 1.91E-06 1.37E-09 1.14E-07 7.44E-06 6.95E-04 3.71E-03 5.31E-05 4.28E-05 3.99E-05 3.33E-04
   9.35E+06 4.77E-08 2.17E-06 1.37E-09 1.29E-07 7.55E-06 6.95E-04 3.71E-03 5.31E-05 4.28E-05 3.99E-05 3.33E-04
   9.65E+06 4.79E-08 2.32E-06 1.37E-09 1.38E-07 7.60E-06 6.95E-04 3.71E-03 5.31E-05 4.28E-05 3.99E-05 3.33E-04
   9.95E+06 4.79E-08 2.41E-06 1.37E-09 1.43E-07 7.63E-06 6.95E-04 3.71E-03 5.31E-05 4.28E-05 3.99E-05 3.33E-04

     Z      PCH4     PCH3OOH  PN2O     PHNO3    PNO      PNO2     PHNO4    PCCL3F   PCCL2F2  PCCL4    PCH3CL
   5.00E+04 0.00E+00 2.76E-06 2.04E-10 3.32E-07 7.47E-69 2.95E-03 3.66E-06 1.96E-08 1.05E-09 5.86E-08 6.26E-12
   3.50E+05 0.00E+00 3.43E-06 9.72E-10 5.34E-07 1.09E-21 3.38E-03 4.79E-06 8.33E-08 5.36E-09 2.18E-07 5.62E-11
   6.50E+05 0.00E+00 3.97E-06 3.20E-09 9.49E-07 7.51E-13 3.74E-03 5.98E-06 2.38E-07 2.04E-08 5.12E-07 1.33E-07
   9.50E+05 4.99-251 4.50E-06 8.40E-09 1.83E-06 1.07E-10 4.05E-03 7.59E-06 5.42E-07 5.81E-08 9.99E-07 1.04E-09
   1.25E+06 2.62-153 5.13E-06 1.87E-08 3.51E-06 8.48E-10 4.36E-03 1.02E-05 1.03E-06 1.27E-07 1.75E-06 2.47E-09
   1.55E+06 4.44-101 6.35E-06 4.32E-08 7.47E-06 5.05E-09 4.63E-03 1.65E-05 1.98E-06 2.69E-07 3.34E-06 5.53E-09
   1.85E+06 1.69E-67 9.21E-06 9.81E-08 1.64E-05 2.30E-08 4.84E-03 3.30E-05 3.73E-06 5.46E-07 6.84E-06 1.18E-08
   2.15E+06 1.28E-45 1.46E-05 1.72E-07 2.89E-05 6.63E-08 5.00E-03 6.48E-05 5.61E-06 8.70E-07 1.12E-05 1.98E-08
   2.45E+06 2.07E-31 2.22E-05 2.41E-07 4.15E-05 1.37E-07 5.11E-03 1.12E-04 6.92E-06 1.14E-06 1.45E-05 2.75E-08
   2.75E+06 2.89E-22 2.94E-05 2.98E-07 5.24E-05 2.37E-07 5.18E-03 1.59E-04 7.76E-06 1.36E-06 1.63E-05 3.47E-08
   3.05E+06 2.00E-16 3.48E-05 3.47E-07 6.14E-05 3.65E-07 5.23E-03 1.96E-04 8.36E-06 1.55E-06 1.75E-05 4.22E-08
   3.35E+06 1.03E-12 3.84E-05 3.90E-07 6.86E-05 5.14E-07 5.26E-03 2.20E-04 8.84E-06 1.74E-06 1.84E-05 5.05E-08
   3.65E+06 2.38E-10 4.04E-05 4.26E-07 7.42E-05 6.77E-07 5.27E-03 2.35E-04 9.25E-06 1.91E-06 1.92E-05 5.92E-08
   3.95E+06 7.65E-09 4.14E-05 4.57E-07 7.85E-05 8.43E-07 5.28E-03 2.43E-04 9.59E-06 2.07E-06 1.99E-05 6.79E-08
   4.25E+06 7.11E-08 4.20E-05 4.83E-07 8.20E-05 1.00E-06 5.29E-03 2.48E-04 9.87E-06 2.21E-06 2.04E-05 7.63E-08
   4.55E+06 3.01E-07 4.24E-05 5.04E-07 8.47E-05 1.15E-06 5.29E-03 2.52E-04 1.01E-05 2.33E-06 2.10E-05 8.40E-08
   4.85E+06 7.72E-07 4.26E-05 5.22E-07 8.70E-05 1.28E-06 5.30E-03 2.54E-04 1.03E-05 2.43E-06 2.14E-05 9.12E-08
   5.15E+06 1.42E-06 4.27E-05 5.36E-07 8.88E-05 1.39E-06 5.30E-03 2.56E-04 1.05E-05 2.53E-06 2.18E-05 9.81E-08
   5.45E+06 2.11E-06 4.28E-05 5.49E-07 9.02E-05 1.49E-06 5.30E-03 2.58E-04 1.07E-05 2.62E-06 2.22E-05 1.05E-07
   5.75E+06 2.75E-06 4.29E-05 5.59E-07 9.15E-05 1.58E-06 5.30E-03 2.59E-04 1.08E-05 2.70E-06 2.26E-05 1.11E-07
   6.05E+06 3.29E-06 4.30E-05 5.68E-07 9.25E-05 1.66E-06 5.30E-03 2.59E-04 1.09E-05 2.76E-06 2.29E-05 1.16E-07
   6.35E+06 3.70E-06 4.30E-05 5.75E-07 9.33E-05 1.72E-06 5.30E-03 2.60E-04 1.10E-05 2.82E-06 2.31E-05 1.21E-07
   6.65E+06 3.98E-06 4.30E-05 5.81E-07 9.41E-05 1.78E-06 5.30E-03 2.61E-04 1.11E-05 2.87E-06 2.34E-05 1.26E-07
   6.95E+06 4.19E-06 4.31E-05 5.87E-07 9.47E-05 1.83E-06 5.30E-03 2.61E-04 1.12E-05 2.91E-06 2.35E-05 1.29E-07
   7.25E+06 4.34E-06 4.31E-05 5.91E-07 9.52E-05 1.87E-06 5.30E-03 2.62E-04 1.12E-05 2.94E-06 2.37E-05 1.32E-07
   7.55E+06 4.45E-06 4.31E-05 5.94E-07 9.56E-05 1.89E-06 5.30E-03 2.62E-04 1.13E-05 2.96E-06 2.38E-05 1.34E-07
   7.85E+06 4.55E-06 4.31E-05 5.97E-07 9.59E-05 1.91E-06 5.30E-03 2.62E-04 1.13E-05 2.97E-06 2.38E-05 1.35E-07
   8.15E+06 4.63E-06 4.31E-05 5.98E-07 9.60E-05 1.93E-06 5.30E-03 2.62E-04 1.13E-05 2.98E-06 2.38E-05 1.35E-07
   8.45E+06 4.69E-06 4.31E-05 5.99E-07 9.61E-05 1.93E-06 5.30E-03 2.62E-04 1.13E-05 2.98E-06 2.39E-05 1.36E-07
   8.75E+06 4.73E-06 4.31E-05 6.00E-07 9.62E-05 1.94E-06 5.30E-03 2.62E-04 1.13E-05 2.98E-06 2.39E-05 1.36E-07
   9.05E+06 4.76E-06 4.31E-05 6.00E-07 9.62E-05 1.94E-06 5.30E-03 2.62E-04 1.13E-05 2.98E-06 2.39E-05 1.36E-07
   9.35E+06 4.78E-06 4.31E-05 6.00E-07 9.63E-05 1.94E-06 5.30E-03 2.62E-04 1.13E-05 2.98E-06 2.39E-05 1.36E-07
   9.65E+06 4.79E-06 4.31E-05 6.00E-07 9.63E-05 1.94E-06 5.30E-03 2.62E-04 1.13E-05 2.98E-06 2.39E-05 1.36E-07
   9.95E+06 4.80E-06 4.31E-05 6.00E-07 9.63E-05 1.94E-06 5.30E-03 2.62E-04 1.13E-05 2.98E-06 2.39E-05 1.36E-07

     Z      PMCCL3   PCL2     PHOCL    PNOCL    PCLONO   PCLONO2  PCLO2    PHCL
   5.00E+04 2.68E-08 1.67E-03 1.90E-04 1.30E-03 3.28E-03 4.56E-05 5.98E-10 4.79E-10
   3.50E+05 1.12E-07 1.83E-03 2.15E-04 1.43E-03 3.71E-03 5.24E-05 1.31E-09 2.20E-09
   6.50E+05 3.12E-07 1.70E-03 2.82E-04 2.60E-03 4.75E-03 4.25E-04 2.78E-03 8.62E-07
   9.50E+05 6.95E-07 1.94E-03 2.33E-04 1.57E-03 4.02E-03 6.19E-05 8.12E-09 1.86E-08
   1.25E+06 1.30E-06 1.95E-03 2.35E-04 1.63E-03 4.07E-03 6.82E-05 3.67E-08 3.85E-08
   1.55E+06 2.48E-06 1.95E-03 2.40E-04 1.76E-03 4.17E-03 8.40E-05 6.76E-07 7.89E-08
   1.85E+06 4.67E-06 1.96E-03 2.51E-04 2.03E-03 4.42E-03 1.30E-04 2.37E-05 1.57E-07
   2.15E+06 7.00E-06 1.97E-03 2.69E-04 2.36E-03 4.75E-03 2.18E-04 3.72E-04 2.45E-07
   2.45E+06 8.60E-06 1.98E-03 2.90E-04 2.61E-03 5.03E-03 3.20E-04 1.34E-03 3.17E-07
   2.75E+06 9.59E-06 1.98E-03 3.04E-04 2.74E-03 5.19E-03 3.83E-04 2.11E-03 3.75E-07
   3.05E+06 1.03E-05 1.98E-03 3.11E-04 2.81E-03 5.27E-03 4.15E-04 2.51E-03 4.27E-07
   3.35E+06 1.08E-05 1.99E-03 3.14E-04 2.84E-03 5.30E-03 4.29E-04 2.68E-03 4.78E-07
   3.65E+06 1.12E-05 1.99E-03 3.15E-04 2.86E-03 5.32E-03 4.35E-04 2.75E-03 5.28E-07
   3.95E+06 1.15E-05 1.99E-03 3.15E-04 2.87E-03 5.32E-03 4.39E-04 2.78E-03 5.75E-07
   4.25E+06 1.18E-05 1.99E-03 3.16E-04 2.88E-03 5.33E-03 4.40E-04 2.79E-03 6.18E-07
   4.55E+06 1.20E-05 1.99E-03 3.16E-04 2.88E-03 5.33E-03 4.41E-04 2.80E-03 6.57E-07
   4.85E+06 1.22E-05 1.99E-03 3.16E-04 2.88E-03 5.33E-03 4.41E-04 2.80E-03 6.92E-07
   5.15E+06 1.24E-05 1.99E-03 3.16E-04 2.88E-03 5.33E-03 4.42E-04 2.80E-03 7.24E-07
   5.45E+06 1.26E-05 1.99E-03 3.16E-04 2.88E-03 5.33E-03 4.42E-04 2.80E-03 7.55E-07
   5.75E+06 1.27E-05 1.99E-03 3.16E-04 2.88E-03 5.33E-03 4.42E-04 2.80E-03 7.83E-07
